VardasPavarde   Galutinis (Vid.)    Galutinis (Med.)    
Vardas836          Pavarde836                2.00
Vardas837          Pavarde837                2.00
Vardas838          Pavarde838                2.00
Vardas839          Pavarde839                2.00
Vardas84           Pavarde84                2.00
Vardas840          Pavarde840                2.00
Vardas841          Pavarde841                2.00
Vardas842          Pavarde842                2.00
Vardas843          Pavarde843                2.00
Vardas844          Pavarde844                2.00
Vardas845          Pavarde845                2.00
Vardas846          Pavarde846                2.00
Vardas847          Pavarde847                2.00
Vardas848          Pavarde848                2.00
Vardas849          Pavarde849                2.00
Vardas85           Pavarde85                2.00
Vardas850          Pavarde850                2.00
Vardas851          Pavarde851                2.00
Vardas852          Pavarde852                2.00
Vardas853          Pavarde853                2.00
Vardas854          Pavarde854                2.00
Vardas855          Pavarde855                2.00
Vardas856          Pavarde856                2.00
Vardas857          Pavarde857                2.00
Vardas858          Pavarde858                2.00
Vardas859          Pavarde859                2.00
Vardas86           Pavarde86                2.00
Vardas860          Pavarde860                2.00
Vardas861          Pavarde861                2.00
Vardas862          Pavarde862                2.00
Vardas863          Pavarde863                2.00
Vardas864          Pavarde864                2.00
Vardas865          Pavarde865                2.00
Vardas866          Pavarde866                2.00
Vardas867          Pavarde867                2.00
Vardas868          Pavarde868                2.00
Vardas869          Pavarde869                2.00
Vardas87           Pavarde87                2.00
Vardas870          Pavarde870                2.00
Vardas871          Pavarde871                2.00
Vardas872          Pavarde872                2.00
Vardas873          Pavarde873                2.00
Vardas874          Pavarde874                2.00
Vardas875          Pavarde875                2.00
Vardas876          Pavarde876                2.00
Vardas877          Pavarde877                2.00
Vardas878          Pavarde878                2.00
Vardas879          Pavarde879                2.00
Vardas88           Pavarde88                2.00
Vardas880          Pavarde880                2.00
Vardas881          Pavarde881                2.00
Vardas882          Pavarde882                2.00
Vardas883          Pavarde883                2.00
Vardas884          Pavarde884                2.00
Vardas885          Pavarde885                2.00
Vardas886          Pavarde886                2.00
Vardas887          Pavarde887                2.00
Vardas888          Pavarde888                2.00
Vardas889          Pavarde889                2.00
Vardas89           Pavarde89                2.00
Vardas890          Pavarde890                2.00
Vardas891          Pavarde891                2.00
Vardas892          Pavarde892                2.00
Vardas893          Pavarde893                2.00
Vardas894          Pavarde894                2.00
Vardas895          Pavarde895                2.00
Vardas896          Pavarde896                2.00
Vardas897          Pavarde897                2.00
Vardas898          Pavarde898                2.00
Vardas899          Pavarde899                2.00
Vardas9            Pavarde9                2.00
Vardas90           Pavarde90                2.00
Vardas900          Pavarde900                2.00
Vardas901          Pavarde901                2.00
Vardas902          Pavarde902                2.00
Vardas903          Pavarde903                2.00
Vardas904          Pavarde904                2.00
Vardas905          Pavarde905                2.00
Vardas906          Pavarde906                2.00
Vardas907          Pavarde907                2.00
Vardas908          Pavarde908                2.00
Vardas909          Pavarde909                2.00
Vardas91           Pavarde91                2.00
Vardas910          Pavarde910                2.00
Vardas911          Pavarde911                2.00
Vardas912          Pavarde912                2.00
Vardas913          Pavarde913                2.00
Vardas914          Pavarde914                2.00
Vardas915          Pavarde915                2.00
Vardas916          Pavarde916                2.00
Vardas917          Pavarde917                2.00
Vardas918          Pavarde918                2.00
Vardas919          Pavarde919                2.00
Vardas92           Pavarde92                2.00
Vardas920          Pavarde920                2.00
Vardas921          Pavarde921                2.00
Vardas922          Pavarde922                2.00
Vardas923          Pavarde923                2.00
Vardas924          Pavarde924                2.00
Vardas925          Pavarde925                2.00
Vardas926          Pavarde926                2.00
Vardas927          Pavarde927                2.00
Vardas928          Pavarde928                2.00
Vardas929          Pavarde929                2.00
Vardas93           Pavarde93                2.00
Vardas930          Pavarde930                2.00
Vardas931          Pavarde931                2.00
Vardas932          Pavarde932                2.00
Vardas933          Pavarde933                2.00
Vardas934          Pavarde934                2.00
Vardas935          Pavarde935                2.00
Vardas936          Pavarde936                2.00
Vardas937          Pavarde937                2.00
Vardas938          Pavarde938                2.00
Vardas939          Pavarde939                2.00
Vardas94           Pavarde94                2.00
Vardas940          Pavarde940                2.00
Vardas941          Pavarde941                2.00
Vardas942          Pavarde942                2.00
Vardas943          Pavarde943                2.00
Vardas944          Pavarde944                2.00
Vardas945          Pavarde945                2.00
Vardas946          Pavarde946                2.00
Vardas947          Pavarde947                2.00
Vardas948          Pavarde948                2.00
Vardas949          Pavarde949                2.00
Vardas95           Pavarde95                2.00
Vardas950          Pavarde950                2.00
Vardas951          Pavarde951                2.00
Vardas952          Pavarde952                2.00
Vardas953          Pavarde953                2.00
Vardas954          Pavarde954                2.00
Vardas955          Pavarde955                2.00
Vardas956          Pavarde956                2.00
Vardas957          Pavarde957                2.00
Vardas958          Pavarde958                2.00
Vardas959          Pavarde959                2.00
Vardas96           Pavarde96                2.00
Vardas960          Pavarde960                2.00
Vardas961          Pavarde961                2.00
Vardas962          Pavarde962                2.00
Vardas963          Pavarde963                2.00
Vardas964          Pavarde964                2.00
Vardas965          Pavarde965                2.00
Vardas966          Pavarde966                2.00
Vardas967          Pavarde967                2.00
Vardas968          Pavarde968                2.00
Vardas969          Pavarde969                2.00
Vardas97           Pavarde97                2.00
Vardas970          Pavarde970                2.00
Vardas971          Pavarde971                2.00
Vardas972          Pavarde972                2.00
Vardas973          Pavarde973                2.00
Vardas974          Pavarde974                2.00
Vardas975          Pavarde975                2.00
Vardas976          Pavarde976                2.00
Vardas977          Pavarde977                2.00
Vardas978          Pavarde978                2.00
Vardas979          Pavarde979                2.00
Vardas98           Pavarde98                2.00
Vardas980          Pavarde980                2.00
Vardas981          Pavarde981                2.00
Vardas982          Pavarde982                2.00
Vardas983          Pavarde983                2.00
Vardas984          Pavarde984                2.00
Vardas985          Pavarde985                2.00
Vardas986          Pavarde986                2.00
Vardas987          Pavarde987                2.00
Vardas988          Pavarde988                2.00
Vardas989          Pavarde989                2.00
Vardas99           Pavarde99                2.00
Vardas990          Pavarde990                2.00
Vardas991          Pavarde991                2.00
Vardas992          Pavarde992                2.00
Vardas993          Pavarde993                2.00
Vardas994          Pavarde994                2.00
Vardas995          Pavarde995                2.00
Vardas996          Pavarde996                2.00
Vardas997          Pavarde997                2.00
Vardas998          Pavarde998                2.00
Vardas999          Pavarde999                2.00
